Alias,source_id,source_id_dr2,SpType_a,Spectral Type,Ref,Source,source_#,Teff,Teff_error,2mass_id,2mass_ra,2mass_decl,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,k_snr,acatalog_identifier_optical_source,blue_mag_opt,visual_or_red_mag_opt,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,phot_variable_flag,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,r_med_geo,r_lo_geo,r_hi_geo,ref_epoch_dr2,ra_dr2,ra_error_dr2,dec_dr2,dec_error_dr2,parallax_dr2,parallax_error_dr2,parallax_over_error_dr2,pmra_dr2,pmra_error_dr2,pmdec_dr2,pmdec_error_dr2,phot_g_mean_mag_dr2,phot_bp_mean_mag_dr2,phot_rp_mean_mag_dr2,bp_rp_dr2,bp_g_dr2,g_rp_dr2,radial_velocity_dr2,radial_velocity_error_dr2,a_g_val_dr2,a_g_percentile_lower_dr2,a_g_percentile_upper_dr2,ruwe_dr2,r_est_dr2,r_lo_dr2,r_hi_dr2,r_len_dr2,A_Ks,A_Ks_sig,A_H,A_J,BCKs,BCKs_sig,DM,DM_sig+,DM_sig-,A_V,A_Ks_u,Ks_0,Ks_0_sig,H_0,J_0,MKs,MKs_sig+,MKs_sig-,Mbol,Mbol_sig+,Mbol_sig-,log(R/R.),R*,log(L/L.),log_Teff,x_kpc,y_kpc,z_kpc,mass_loss,range_mag_bp,range_mag_rp,range_mag_g_fov,pf,pf_error,metallicity,metallicity_error,frequency,frequency_error,amplitude,is_cstar,best_class_name,nss_solution_type,period,period_error,eccentricity,eccentricity_error,center_of_mass_velocity,center_of_mass_velocity_error,flags,mass_ratio,mass_ratio_error,best_class_name_dr2,pf_dr2,pf_error_dr2,metallicity_dr2,metallicity_error_dr2,frequency_dr2,frequency_error_dr2,AAVSO_Type,AAVSO_max_mag,AAVSO_passband_max_mag,AAVSO_min_mag,AAVSO_passband_min_mag,AAVSO_Period,ASASSN-V,ASAS-SN_Vmag,ASAS-SN_Amp,ASAS-SN_Period,ASAS-SN_Type,ASAS-SN_Prob,Variable_details,Variable_Ref,Variable_Ref_#,Variable_Flag,Binary_details,Binary_Ref,Binary_Ref_#,Binary_Flag,B_field,B_field_Ref,B_field_Ref_#,Runaway,Runaway_Ref,Runaway_Ref_#,Cluster/Association Note,Method,Simbad Classification,Region
IRAS 22118+5204,2004261439476983424 ,2004261439476983424,M3,"M3Ib/II, M3   Ib-II","Skiff, Dorda 2018","Skiff, Dorda 2018","0, 5",3605.0,170.0,J22134573+5219214,333.4405720000001,52.322613,5.93,0.021,5.025,0.047,4.714,0.031,109855.0,T,12.11,10.58,2016.0,333.4405649719356,0.018127821000000002,52.322553475638465,0.017198816000000002,0.3081674404457805,0.021614231,4.7422757,-3.828053390704683,0.024828372999999997,-2.7991399916331354,0.021145605,1.0719246,9.131364,10.739360000000001,7.907238,2.8321218,1.607996,1.2241258999999998,-56.630688,0.2829173,100.05218250420404,-3.4018474058492547,6.685856768548804,56.60155385434335,False,False,0.0,NOT_AVAILABLE,1.5148,1.5054,1.5183,0.9737,0.968,0.9759,2866.8806,2720.0637,3107.857,2015.5,333.4405658961982,0.03967190445389926,52.32255389737433,0.031893297904390897,0.26612942414690066,0.04168690614181349,6.384005,-3.759677640266253,0.07809237545559575,-2.742750969135165,0.06593464843266934,9.130042,10.7637415,7.9223924,2.8413491,1.6336993999999998,1.2076497,-56.33307008308819,0.2381926793758137,1.29,0.8956,1.5921,0.93682176,3320.6570159212397,2907.9456038299,3859.354760809621,1091.42904710949,0.042622239323143615,0.0031246627350754717,0.07088263713522795,0.12184401023898662,2.8381655,0.12901300000000002,12.287048029013992,0.18252368234120173,0.11120408976945437,0.4632852100341697,0.042622239323143615,4.671377760676856,0.031157078123726062,5.808155989761013,4.9031559897610135,-7.615670268337133,0.18516386832370912,0.11548641954212985,-4.777504768337133,0.22567678724583065,0.17315157310189486,2.3136904155565308,205.91615279465896,3.8310019073348527,3.556905269055448,-8.565955680366509,3.1895465268428325,-0.16578122129267406,-5.75832251294099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perseus Arm,Compilation-based Method within error,Star,Region E
IRAS 22091+5450,2005699497611750272 ,2005699497611750272,M1,"M1Ib, M1   Ib","Skiff, Dorda 2018","Skiff, Dorda 2018","0, 5",3745.0,170.0,J22110056+5505332,332.75235,55.092579,6.6160000000000005,0.028999999999999998,5.666,0.04,5.379,0.031,51858.5,T,12.84,10.74,2016.0,332.7522876072297,0.015357866999999999,55.09259006917578,0.016099524,0.21648595736502976,0.019512516,4.583771700000002,-3.3941188601065244,0.020529708,-3.0807337301729287,0.01928555,1.0271758,9.60951,10.989103,8.468225,2.5208787999999998,1.3795928999999998,1.1412859,-73.19395,0.25236943,101.2964089139092,-0.8932256116068085,9.575899099306797,58.939600503707716,False,False,0.0,NOT_AVAILABLE,3.6808,3.4156,3.7303,2.6215,2.4092,2.6619,4011.32,3791.4744,4227.182,2015.5,332.7522884632644,0.03168983762405607,55.09259050089899,0.032722097253248775,0.2654172970998071,0.04041244192377178,6.5677122999999975,-3.23867206764925,0.06568940354908567,-2.9804724242880725,0.059621551708276765,9.6021595,10.99213,8.477308,2.514822,1.3899708,1.1248512,-73.9495636764532,0.3478142250357042,,,,1.0669819,3347.1408747163896,2937.6328474187103,3880.079661056121,1197.59807731329,0.09865706239499293,0.00549090697862434,0.16407098420036864,0.2820305153248167,2.7319195,0.12901300000000002,13.01643654437692,0.11685389778501785,0.11901036435725593,1.0723593738586188,0.09865706239499293,5.280342937605007,0.0314825357849063,6.333969484675182,5.383969484675183,-7.736093606771912,0.12102059116943407,0.1231040896310708,-5.004174106771913,0.17689075062308746,0.17832265995350874,2.325931177283412,211.80254648153354,3.921669642708765,3.5734518220354854,-8.904905582360842,4.529198894289356,-0.04417663769187299,-5.767364674572617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perseus Arm,Compilation-based Method,RedSG,Region B
HD 235749,2005714203579986688 ,2005714203579986688,M2,"M2Ib, M2   Ib","Skiff, Dorda 2018","Skiff, Dorda 2018","0, 5",3660.0,170.0,J22113565+5516044,332.898546,55.267902,4.82,0.262,3.813,0.212,3.259,0.276,365443.0,T,10.49,8.91,2016.0,332.89852228522136,0.015909858,55.26788345417414,0.015780251000000002,0.252764647153752,0.018901599999999998,4.6142745000000005,-3.659316655665697,0.02079144,-2.8108591541708434,0.019174734,1.017383,7.5193252999999975,8.997427,6.330515,2.666912,1.4781017,1.1888103,-48.54065,0.34200877,101.46524913285812,-0.7973137166318671,9.92718924039498,59.009721450049476,False,False,0.0,VARIABLE,2.0786,2.0401,2.1025,1.3771,1.3523,1.3932,3531.808,3313.6008,3747.4053,2015.5,332.8985232407926,0.032981689562514994,55.26788387515514,0.030120516529200093,0.1987925343480345,0.03666806007300345,5.4214087,-3.582588918838828,0.06675067293800749,-2.617495044721793,0.0626723306277876,7.51173,8.985705000000003,6.330899,2.6548066,1.4739752,1.1808313999999998,-48.51149029971211,0.3240320495178643,0.8515,0.6635,1.3531,1.0272745,4230.477538873371,3650.36720971568,5006.97929473396,1205.3604248076101,0.08319853979234698,0.003757366697047232,0.13836278900249005,0.2378393039716005,2.796426,0.12901300000000002,12.739985429783877,0.13255635315288927,0.1341610060223534,0.904331954264641,0.08319853979234698,3.1758014602076527,0.276025574547896,4.5821606960283985,3.5751606960284,-9.564183969576224,0.3062046775699052,0.30690274247947996,-6.7677579695762216,0.33227346980264555,0.3329168777794632,2.698589423126422,499.562031618444,4.627103187830488,3.5634810853944106,-8.786447496765067,3.8769295826569086,-0.027590209111878167,-4.963843811356038,0.28388694,0.4372909,0.2176422,,,,,0.01593558290494802,0.0016383163,0.061598487,False,LPV,,,,,,,,,,,MIRA_SR,,,,,0.0015410092813621422,0.002639722222710619,SR:,9.01,V,  9.300,V,   648.000000000000,J221135.60+551604.0,9.0,0.63,NON PERIODIC,L,0.995,"LPV, MIRA_SR, L, SR:","Gaia DR3, Gaia DR2, ASAS-SN, AAVSO","II, I, IV, III",Variable,Binary,Dorda et al. (2018),V,Binary,,,,,,,Perseus Arm,Compilation-based Method,LongPeriodV*,Region B
V* RW Cep,2005992002061917312 ,2005992002061917312,K2,"M0: 0-Ia                  , M0:Ia                     , M0Ia                      , K0 0-Ia                   , K2 0-Ia                   , K0 0-Ia                   , K2 0-Ia,  M0 Ia -0, K0 Ia, K2 0-Ia, K2 0-Ia, K0 0-Ia,  K0- 0-Ia, K2 0-Ia ","Skiff, Keenan 1942, Kleinmann and Hall 1986, Keenan and McNeil 1989, Keenan & McNeil 1989, Humphreys 1978, Jura and Kleinmann 1990, Dorda 2016","Skiff, Humphreys 1970, Kleinmann and Hall 1986, Keenan and McNeil 1989, Rayner 2009, Humphreys 1978, Jura and Kleimann 1990, Dorda 2016","0, 36, 11, 26, 10, 13, 12, 4",4043.33,170.0,J22230701+5557477,335.779216,55.96326800000001,3.09,0.212,2.462,0.192,2.027,0.238,1000000.0,T,8.84,6.53,2016.0,335.77920139127536,0.024554277000000003,55.96321618744095,0.03037988,0.11397763942842495,0.034245952999999996,4.615571,-3.6061390274896272,0.0365332,-2.880843216383795,0.033442345,1.1011722,5.5854383,6.8458440000000005,4.4893923,2.3564515,1.2604055,1.0960459999999999,-53.297947,0.7169196,103.20476230399565,-1.1204802375696188,13.117268469045309,58.390375302281704,False,False,0.0,VARIABLE,,,,,,,6665.9165,5659.824000000001,8227.201,2015.5,335.7792022187835,0.07766810585107882,55.96321660578181,0.07422392785829157,0.2356575701534844,0.09439984114763082,2.4963767999999997,-3.615883314502324,0.1520622626829343,-2.349423946583264,0.14902620159964847,5.537017,7.0429697,4.554968,2.4880017999999997,1.5059528,0.982049,,,,,,0.95133495,3415.8465106861,2587.39403900758,4782.2642745678795,1168.61304114127,0.20433384060144424,0.015,0.33981606100022793,0.5841282617193461,2.5055168629999995,0.12901300000000002,14.119299346040226,0.5086001625065938,0.3277421949661737,2.221020006537437,0.20433384060144424,1.822666159398556,0.2384722206044134,2.5058717382806543,1.8778717382806545,-12.29663318664167,0.5617322541048659,0.40531956079277176,-9.79111632364167,0.5763570763604223,0.4253566744865366,3.2167448885015544,1647.1945189756507,5.836446529456668,3.606739188113389,-10.00427754045181,8.540043318739583,-0.14029457665165426,-3.966559349778117,0.37991732,0.35328802,0.30014650000000004,,,,,0.0011846200327496536,0.0011042441,0.10151055,True,LPV,,,,,,,,,,,MIRA_SR,,,,,0.0012170317468578214,0.006518297172429994,SRD,6.0,V,  7.600,V,   346.000000000000,J222306.93+555745.7,7.33,1.5,NON PERIODIC,L,0.863,"LPV, MIRA_SR, L, SRD","Gaia DR3, Gaia DR2, ASAS-SN, AAVSO","II, I, IV, III",Variable,,,,,,,,,,,CEP OB1,Compilation-based Method,RedSG,Region A
DO 41177,2006033027591006464 ,2006033027591006464,M3.5,"M3.5Ib, M3.5 Ib","Skiff, Dorda 2018","Skiff, Dorda 2018","0, 5",3550.0,170.0,J22201081+5602242,335.0450830000001,56.040057999999995,4.131,0.228,3.134,0.228,2.528,0.236,692182.0,T,11.38,9.84,2016.0,335.04504924827575,0.022315906,56.04000550195789,0.021112986,0.27251251166094365,0.025770163,4.526688,-3.4957777768424125,0.028014538999999998,-2.8758377353200864,0.028310163,0.96455306,7.9893837,9.991652499999999,6.6628865999999976,3.3287659,2.0022688000000004,1.3264971,-58.209164,0.41604817,102.90108387833193,-0.8337324929928134,12.652303131880323,58.73037656927721,False,False,0.0,VARIABLE,3.7414,3.7341,3.7558,2.3904,2.386,2.4009,3303.1907,3077.5833,3623.8309999999997,2015.5,335.0450501192278,0.048744997296795406,56.04000590899742,0.046911078055493084,0.40118055504968897,0.0572657192373526,7.005597,-3.2696890162291736,0.10268298220756306,-2.6959731483582288,0.1005783793121122,7.987837299999999,9.936575999999999,6.7003125999999975,3.2362632999999996,1.9487386000000002,1.2875246999999999,-58.16554067925016,0.2918903895440245,1.5725,1.0827,2.106,0.9957728000000001,2326.76679287539,2042.4606113694397,2698.33042618956,1194.66764353405,0.15608803978740934,0.015,0.2595811966029743,0.44620820069661604,2.879905,0.12901300000000002,12.594668235648973,0.21078454986840944,0.14831122056704116,1.696609128124015,0.15608803978740934,2.3719119602125907,0.23647621444872635,3.6847917993033836,2.6877917993033846,-10.222756275436382,0.3167824592101463,0.27913655824002265,-7.34285127543638,0.3420460212197008,0.30750865404909433,2.8401135489770866,692.0118780517712,4.857140510174552,3.5502283530550938,-8.81933056533418,3.576547634157145,-0.025830745924201447,-4.638812409157077,0.5467119,0.2787928,0.3162563,,,,,,,,False,LPV,,,,,,,,,,,,,,,,,,LC,9.4,V, 10.260,V,                   ,,,,,,,"LPV, LC","Gaia DR3, AAVSO","II, III",Variable,,,,,,,,,,,Perseus Arm,Compilation-based Method,RedSG,Region A
V* KW Cep,2006044263226439168 ,2006044263226439168,M4,"M4Iab, M4   Iab","Skiff, Dorda 2018","Skiff, Dorda 2018","0, 5",3535.0,170.0,J22231367+5608533,335.80697799999996,56.148163000000004,5.436,0.05,4.558,0.248,4.11,0.272,166886.0,U,14.5,10.7,2016.0,335.8068526023245,0.027609354,56.14804734213392,0.028400183,0.2465685947447833,0.03388719999999998,5.8005580000000005,-4.730664342317252,0.035818785,-3.3566786615729214,0.03213851,1.0748479,9.310842,11.635831,7.9290433,3.7067876,2.3249892999999995,1.3817983,-72.5222,0.36415315,103.31697669522514,-0.9727876870156176,13.38348293296822,58.5128489971148,False,False,0.0,VARIABLE,,,,,,,3515.1914,3157.7537,3929.4863,2015.5,335.80685383548735,0.08449029342960962,56.14804781359686,0.08604535104045408,0.34798600301230925,0.1169191045421458,2.9762971,-4.359447818357573,0.1860722181637408,-3.274360191100872,0.1542459750778473,9.306405999999999,11.645847,7.939887,3.7059602999999997,2.3394413,1.366519,-73.88113885630705,0.5749091398307715,,,,1.2768215,2601.13315002686,1957.6785893052693,3722.39551315627,1177.06250485071,0.14590434527994314,0.015,0.2426452698677315,0.4170961174850549,2.8912884999999995,0.12901300000000002,12.729744885329385,0.2559263045401446,0.2208033689633372,1.5859167965211212,0.14590434527994314,3.9640956547200568,0.2724132889563209,5.0189038825149455,4.1409038825149445,-8.765649230609327,0.3737743615546348,0.3506609869169361,-5.874360730609328,0.3954132364053773,0.3736408461538428,2.5500933098560283,354.8896304582456,4.2697442922437325,3.5483894181329183,-8.934207997193763,3.9460444215304937,-0.0409314341479178,-5.243993147974728,0.47613057,0.20313738,0.2326272,,,,,,,,False,LPV,,,,,,,,,,,,,,,,,,LB,12.6,pg, 13.800,pg,                   ,J222313.52+560853.0,11.51,0.54,NON PERIODIC,L,0.997,"LPV, L, LB","Gaia DR3, ASAS-SN, AAVSO","II, IV, III",Variable,,,,,,,,,,,Perseus Arm,Compilation-based Method,RedSG,Region B
BD+54  2713,2006076252137439616 ,2006076252137439616,M1,"M1Iab, M1   Iab","Skiff, Dorda 2018","Skiff, Dorda 2018","0, 5",3745.0,170.0,J22135387+5522012,333.474469,55.36702,5.439,0.027000000000000003,4.591,0.036000000000000004,4.3,0.023,140094.0,T,11.19,9.32,2016.0,333.4745598582438,0.02245621,55.36700800338632,0.020704797,0.28785256357164896,0.024546843,5.146994599999998,-3.878203368866559,0.029732822000000002,-3.3839463158990317,0.027137479,1.4324397,8.312189,9.539652,7.220064,2.3195877,1.2274628,1.0921249,-56.629783999999994,0.2648534,101.79133081762731,-0.9020045599231312,10.520331284476887,58.856167568347814,False,False,0.0,NOT_AVAILABLE,,,,,,,3179.986,2963.284,3394.945,2015.5,333.47456089488765,0.03637805624538467,55.367008511360815,0.030012984731887963,0.2940091361453375,0.035912809240401924,8.1867485,-3.8903164289612415,0.07060934163413596,-2.8912911251179,0.05890662745974006,8.3074255,9.546095,7.233792,2.312303,1.2386694,1.0736337,-56.71965883688918,0.1989515030258558,0.7055,0.2939,1.0323,1.1906685,3074.54563677963,2761.8762149122304,3463.1398781345893,1198.44567727063,0.08092194823478074,0.002705948886779785,0.1345767182600158,0.23133122158421016,2.7319195,0.12901300000000002,12.512126039959695,0.14678603543449753,0.14797625338193054,0.8795863938563124,0.08092194823478074,4.219078051765219,0.02315863034330538,5.2076687784157905,4.359668778415791,-8.293047988194475,0.14860169029306305,0.14977748069830518,-5.561128488194475,0.19679130195960245,0.19768067152185406,2.4373220535679234,273.72978327986584,4.144451395277788,3.5734518220354854,-8.709942407369374,3.40027267898578,-0.027466247896235658,-5.533443834375143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perseus Arm,Compilation-based Method,RedSG,Region B
IRAS 22329+5540,2006589311749878272 ,2006589311749878272,M6,"M6Ib/II, M6   Ib-II","Skiff, Dorda 2018","Skiff, Dorda 2018","0, 5",3280.0,170.0,J22345751+5555533,338.73965499999997,55.931488,5.055,0.027000000000000003,3.91,0.214,3.332,0.27,366117.0,U,14.8,12.2,2016.0,338.73968233527563,0.042773258,55.93152185185932,0.043265183,0.22338262070959608,0.052083686,3.032607,-2.2618478266782893,0.054740515,-2.0200866698768394,0.053361952000000004,1.043733,9.496417999999998,12.385276,8.029042,4.3562335999999995,2.8888578,1.4673758,-43.48186,0.31476194,104.60649704456316,-2.0066559703243105,15.332948982338445,57.22597891979679,False,False,0.0,VARIABLE,,,,,,,3875.8962,3160.8345,4674.085999999998,2015.5,338.73968290948835,0.07187941660371737,55.93152217009445,0.07095231637297518,0.3433431600751657,0.08519066316394378,4.030291,-1.363600392557384,0.13620351318541932,-2.467733390945185,0.13832393643295654,9.480772,12.437318,8.035782000000001,4.401536,2.9565458,1.4449902000000001,,,,,,0.88560015,2628.29800824792,2120.36301488459,3409.2434543094605,1083.2619967277099,0.12495868120374935,0.015,0.2078117198279745,0.3572188386585444,3.084808,0.12901300000000002,12.941860688680462,0.4471861574252935,0.40061360586792616,1.3582465348233628,0.12495868120374935,3.2070413187962505,0.2704163456597992,4.697781161341455,3.552781161341456,-9.734819369884214,0.5225901447528449,0.4833386609888578,-6.650011369884213,0.5382794939079506,0.5002605474905072,2.7702545865534844,589.1889409423193,4.580004547953684,3.5158738437116788,-9.128660166345973,4.329286774355933,-0.12822033548640946,-4.713371760625472,0.57710135,0.52716404,0.47219115,,,,,,,,False,LPV,,,,,,,,,,,MIRA_SR,,,,,,,SR,13.41,g,  0.500,R1,   217.823321500000,J223457.43+555553.9,12.4,0.41,199.1261534 ,SR,0.9990000000000001,"LPV, MIRA_SR, SR, SR","Gaia DR3, Gaia DR2, ASAS-SN, AAVSO","II, I, IV, III",Variable,,,,,,,,,,,Perseus Arm,Compilation-based Method within error,LongPeriodV*_Candidate,Region D
HD 240011,2006631986545912576 ,2006631986545912576,M0.5,"M0.5Ib, M0.5 Ib","Skiff, Dorda 2018","Skiff, Dorda 2018","0, 5",3767.5,136.0,J22385130+5626582,339.713764,56.449501,5.105,0.026000000000000002,4.3,0.036000000000000004,4.019,0.036000000000000004,187854.0,T,10.57,8.59,2016.0,339.71370064106645,0.01999145,56.449527919314264,0.018940553,0.4002300011029716,0.0243753,3.7012925,-3.0706978214438108,0.02825964,-2.0664901800286186,0.021460855,1.2536795,7.7252016,8.819691,6.7005816,2.1191092,1.0944891,1.02462,-20.173693,0.9431299999999999,105.33384811688231,-1.8233540170482048,16.717955492403618,57.2299778490795,False,False,0.0,NOT_AVAILABLE,,,,,,,2334.6082,2215.736,2454.4282,2015.5,339.7137014718823,0.033621622284343025,56.44952826323144,0.031063065686763338,0.4129831325053027,0.041130137350169016,10.040889,-3.470043139288456,0.06551725316262487,-2.0246871098151966,0.056500945682057935,7.721947,8.838556,6.710183,2.1283731,1.1166091,1.0117639999999999,-17.141218052839438,0.7644741260095309,0.965,0.47200000000000003,1.4731,1.1188954,2260.4457182742003,2062.3069961404503,2499.2166165603303,1073.04899353532,0.10342823909783364,0.015,0.1720056584996581,0.2956698574209809,2.71484425,0.1032104,11.841070032957616,0.11144731870137246,0.1105657482735215,1.124219990193844,0.10342823909783364,3.9155717609021683,0.039,4.80933014257902,4.004330142579018,-7.925498272055447,0.11807414977769384,0.11724241848104175,-5.210654022055448,0.15682439706208112,0.15619914007267685,2.362024282437749,230.15705000935156,4.004261608822179,3.576053260986669,-8.660596656220019,2.4083984826967235,-0.05243291051195555,-5.697032175545992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perseus Arm,Compilation-based Method,RedSG,Region B
BD+56  2837,2007015372507488768 ,2007015372507488768,M2,"M2Iab/Ib, M2   Iab-Ib","Skiff, Dorda 2018","Skiff, Dorda 2018","0, 5",3660.0,170.0,J22422000+5647518,340.583336,56.797732999999994,4.843,0.32799999999999996,3.719,0.25,3.125,0.298,443017.0,T,10.98,8.89,2016.0,340.5832892940911,0.016740381999999998,56.79774358453821,0.017006595,0.27697066750367005,0.020730171000000002,4.861893,-3.833998237432737,0.022201683,-2.9897264700414765,0.021955322000000003,0.9945824000000001,7.5728436000000015,9.145053,6.3699718,2.7750812000000002,1.5722094,1.2028718,-57.596244999999996,0.28116885,105.92105041729624,-1.74830027124264,17.80033490251152,57.15153741303459,False,False,0.0,VARIABLE,2.5668,1.9797,2.7992,1.709,1.2987,1.8768,3268.3906,3050.7734,3552.3352,2015.5,340.5832903100062,0.03520545583937793,56.79774403210439,0.03546930606834048,0.3930913856815281,0.042522216250358236,9.244377,-3.7188337768123945,0.07067109963328233,-2.7732011239648053,0.07583741553589544,7.6034869999999986,9.218038,6.4079385,2.8100991,1.6145506,1.1955485000000001,-57.530130277029215,0.3100372059420548,1.3263,0.9984,1.7754,1.0811065,2363.72022314314,2141.77182976182,2634.95030785718,1061.35369702496,0.11496517171936807,0.015,0.19119207905503605,0.32865043654558485,2.796426,0.12901300000000002,12.571669763916027,0.1886487694375115,0.14458178457500825,1.2496214317322618,0.11496517171936807,3.010034828280632,0.298377277955276,4.514349563454415,3.390349563454415,-9.561634935635396,0.35301183862625257,0.3315612951339376,-6.765208935635396,0.3758479910539465,0.35577696187343844,2.6980796163382577,498.9759530409174,4.626083574254158,3.5634810853944106,-8.990239143421508,3.4703790996503443,-0.08205406929038186,-4.964914405611184,0.3618455,0.14584963,0.20265229,,,,,,,,False,LPV,,,,,,,,,,,,,,,,,,,8.8,V,  9.030,V,                   ,J224219.93+564752.7,9.45,0.45,NON PERIODIC,L,1.0,"LPV, L, ","Gaia DR3, ASAS-SN, AAVSO","II, IV, III",Variable,,,,,,,,,,,Perseus Arm,Compilation-based Method,RedSG,Region B
IRAS 22483+5713,2007164253254258048 ,2007164253254258048,K3,"K3Ib, K3   Ib","Skiff, Dorda 2018","Skiff, Dorda 2018","0, 5",3985.83,170.0,J22502293+5729086,342.595547,57.485748,6.2620000000000005,0.021,5.358,0.031,5.049,0.016,89499.4,T,12.52,10.24,2016.0,342.5955464829383,0.012086608,57.48573295921602,0.011693823,0.2465617328565532,0.014527336,4.2024374,-3.2783315276250686,0.014816768000000001,-2.6292625136879866,0.013587941000000001,0.89408284,9.193403,10.441174,8.107525,2.3336487,1.2477703000000002,1.0858784,-60.918746999999996,0.20787194,107.20768325816431,-1.6428231534175757,20.122001666131574,56.89040056284899,False,False,0.0,NOT_AVAILABLE,,,,,,,3620.5156,3425.9104,3829.7188,2015.5,342.59554739341013,0.03068158740034114,57.48573334935929,0.027263155632685075,0.32419979963121004,0.03726525213024545,8.699788,-3.2825200590866728,0.05862070839244199,-2.438618949093516,0.05098166784423022,9.192447,10.454723,8.117447,2.3372764999999998,1.2622766,1.0749998,-61.02883880303069,0.37579152572850055,,,,0.8910193999999999,2809.21878792654,2536.90646646816,3143.91173112752,1036.49177465995,0.12360935488772393,0.015,0.2055677314980626,0.3533615253855586,2.549153613,0.12901300000000002,12.793852115496845,0.12547355873359906,0.1167181333366975,1.3435799444317815,0.12360935488772393,4.9253906451122775,0.02193171219946131,5.908638474614443,5.004638474614441,-7.868461470384568,0.1273758766064985,0.11876077908806044,-5.319307857384566,0.18129800911834065,0.17535243602129713,2.3348240282253303,216.18423893529462,4.047723142953826,3.600518771625792,-9.199668066158939,3.8726461710714606,-0.08752146806603757,-5.8055302817342325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perseus Arm,Compilation-based Method,RedSG,Region B
IRAS 22240+5623,2007570488441972224 ,2007570488441972224,M0,"M0Iab, M0   Iab","Skiff, Dorda 2018","Skiff, Dorda 2018","0, 5",3790.0,110.5,J22255563+5638525,336.481815,56.647918999999995,6.7829999999999995,0.046,5.8020000000000005,0.067,5.462999999999999,0.016,53237.8,T,14.22,10.92,2016.0,336.4817744756021,0.013632977,56.64791864139616,0.014295704,0.15927412468586372,0.016750941000000002,3.1255212,-2.457148694472936,0.018051296,-1.9316582675075769,0.017652977,0.91677076,9.77201,11.104726,8.658050999999999,2.4466753,1.332716,1.1139593,-63.98381,0.2911174,103.89927514883678,-0.7483265120368342,14.565114607657735,58.61053739185402,False,False,0.0,NOT_AVAILABLE,,,,,,,5134.388,4770.0967,5584.2754,2015.5,336.48177515686945,0.03094607994016358,56.64791894433858,0.032532701998879754,0.21060551196264585,0.03568458914456992,5.9018616999999995,-2.414982713306326,0.06021133995675738,-1.891879296336152,0.06216932977034841,9.766699000000001,11.121559,8.666953,2.454606,1.3548603000000001,1.0997458,-64.44136540557322,0.39709671301273103,,,,0.95384264,4049.1682590080895,3530.9120734447497,4729.53489105508,1181.48661344777,0.13972199144858058,0.004321922383241662,0.2323637466481829,0.3994226494671379,2.697769,0.08385845,13.552443423636513,0.1902696244399539,0.1540687043863475,1.5187172983541368,0.13972199144858058,5.323278008551418,0.01657344300641135,6.383577350532862,5.402577350532862,-8.229165415085095,0.190990075652134,0.1549575576871761,-5.531396415085096,0.2085891862825357,0.17619331519889456,2.4210008630808737,263.6336625057172,4.132558566034038,3.5786392099680717,-9.508266796974146,6.0941282593833375,-0.05227939283056129,-5.5786118490563785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perseus Arm,Compilation-based Method,RedSG,Region B
